ID,FMC
2287,63.1
2288,63.1
2289,63.1
2290,63.1
2291,61.3
2292,61.3
2293,61.3
2294,61.3
2295,61.3
2296,61.3
2297,61.3
2298,60
2299,60
2300,60
2301,60
2302,60
2303,60
2304,60
2305,58
2306,58
2307,58
2308,58
2309,58
2310,58
2311,58
2312,56.9
2313,56.9
2314,56.9
2315,56.9
2316,56.9
2317,56.9
2318,56.9
2319,56.3
2320,56.3
2321,56.3
2322,56.3
2323,56.3
2324,56.3
2325,56.3
2326,51.3
2327,51.3
2328,51.3
2329,51.3
2330,51.3
2331,51.3
2332,51.3
2333,50.8
2334,50.8
2335,50.8
2336,50.8
2337,50.8
2338,50.8
2339,50.8
2340,50
2341,50
2342,50
2343,50
2344,50
2345,50
2346,50
2347,48.6
2348,48.6
2349,48.6
2350,48.6
2351,48.6
2352,48.6
2353,48.6
2354,46.3
2355,46.3
2356,46.3
2357,46.3
2358,46.3
2359,46.3
2360,46.3
2361,45
2362,45
2363,45
2364,45
2365,45
2366,45
2367,45
2368,44.6
2369,44.6
2370,44.6
2371,44.6
2372,44.6
2373,44.6
2374,44.6
2375,42
2376,42
2377,42
2378,42
2379,42
2380,42
2381,42
2382,41.3
2383,41.3
2384,41.3
2385,41.3
2386,41.3
2387,41.3
2388,41.3
2389,37.1
2390,37.1
2391,37.1
2392,37.1
2393,37.1
2394,37.1
2395,37.1
2396,36.3
2397,36.3
2398,36.3
2399,36.3
2400,36.3
2401,36.3
2402,36.3
2403,34
2404,34
2405,34
2406,34
2407,34
2408,34
2409,34
2410,32.3
2411,32.3
2412,32.3
2413,32.3
2414,32.3
2415,32.3
2416,32.3
2417,31.3
2418,31.3
2419,31.3
2420,31.3
2421,31.3
2422,31.3
2423,31.3
2424,26.3
2425,26.3
2426,26.3
2427,26.3
2428,26.3
2429,26.3
2430,26.3
2431,26.2
2432,26.2
2433,26.2
2434,26.2
2435,26.2
2436,26.2
2437,26.2
2438,26
2439,26
2440,26
2441,26
2442,26
2443,26
2444,26
2445,25.7
2446,25.7
2447,25.7
2448,25.7
2449,25.7
2450,25.7
2451,25.7
2452,25
2453,25
2454,25
2455,25
2456,25
2457,25
2458,25
2459,21.3
2460,21.3
2461,21.3
2462,21.3
2463,21.3
2464,21.3
2465,21.3
2466,20
2467,20
2468,20
2469,20
2470,20
2471,20
2472,20
2473,18
2474,18
2475,18
2476,18
2477,18
2478,18
2479,18
2480,16.3
2481,16.3
2482,16.3
2483,16.3
2484,16.3
2485,16.3
2486,16.3
2487,14.3
2488,14.3
2489,14.3
2490,14.3
2491,14.3
2492,14.3
2493,14.3
2494,13.8
2495,13.8
2496,13.8
2497,13.8
2498,13.8
2499,13.8
2500,13.8
2501,11.3
2502,11.3
2503,11.3
2504,11.3
2505,11.3
2506,11.3
2507,11.3
2508,10
2509,10
2510,10
2511,10
2512,10
2513,10
2514,10
2515,7.7
2516,7.7
2517,7.7
2518,7.7
2519,7.7
2520,7.7
2521,7.7
2522,6.3
2523,6.3
2524,6.3
2525,6.3
2526,6.3
2527,6.3
2528,6.3
2529,5
2530,5
2531,5
2532,5
2533,5
2534,5
2535,5
2536,2.9
2537,2.9
2538,2.9
2539,2.9
2540,2.9
2541,2.9
2542,2.9
2543,2
2544,2
2545,2
2546,2
2547,2
2548,2
2549,2
2550,1.5
2551,1.5
2552,1.5
2553,1.5
2554,1.5
2555,1.5
2556,1.5
2557,1.3
2558,1.3
2559,1.3
2560,1.3
2561,1.3
2562,1.3
2563,1.3
2564,135.7
2565,135.7
2566,135.7
2567,135.7
2568,135.7
2569,135.7
2570,135.7
2571,135.7
2572,135.7
2573,135.7
2574,135.7
2575,135.7
2576,135.7
2577,128.9
2578,128.9
2579,128.9
2580,128.9
2581,128.9
2582,128.9
2583,128.9
2584,128.9
2585,128.9
2586,128.9
2587,128.9
2588,128.9
2589,128.9
2590,128.9
2591,125.9
2592,125.9
2593,125.9
2594,125.9
2595,125.9
2596,125.9
2597,125.9
2598,125.9
2599,125.9
2600,125.9
2601,125.9
2602,125.9
2603,125.9
2604,125.9
2605,114.4
2606,114.4
2607,114.4
2608,114.4
2609,114.4
2610,114.4
2611,114.4
2612,114.4
2613,114.4
2614,114.4
2615,114.4
2616,114.4
2617,114.4
2618,114.4
2619,114.4
2620,113.9
2621,113.9
2622,113.9
2623,113.9
2624,113.9
2625,113.9
2626,113.9
2627,113.9
2628,113.9
2629,113.9
2630,113.9
2631,113.9
2632,113.9
2633,113.9
2634,113.9
2635,106.5
2636,106.5
2637,106.5
2638,106.5
2639,106.5
2640,106.5
2641,106.5
2642,106.5
2643,106.5
2644,106.5
2645,106.5
2646,106.5
2647,106.5
2648,106.5
2649,106.5
2650,106.5
2651,100
2652,100
2653,100
2654,100
2655,100
2656,100
2657,100
2658,100
2659,100
2660,100
2661,100
2662,100
2663,100
2664,100
2665,100
2666,100
2667,100
2668,100
2669,100
2670,100
2671,100
2672,100
2673,100
2674,100
2675,100
2676,100
2677,100
2678,100
2679,100
2680,100
2681,100
2682,100
2683,100
2684,100
2685,100
2686,100
2687,100
2688,100
2689,100
2690,100
2691,100
2692,100
2693,100
2694,100
2695,100
2696,100
2697,100
2698,100
2699,90.5
2700,90.5
2701,90.5
2702,90.5
2703,90.5
2704,90.5
2705,90.5
2706,90.5
2707,90.5
2708,90.5
2709,90.5
2710,90.5
2711,90.5
2712,90.5
2713,90.5
2714,90.5
2715,88.9
2716,88.9
2717,88.9
2718,88.9
2719,88.9
2720,88.9
2721,88.9
2722,88.9
2723,88.9
2724,88.9
2725,88.9
2726,88.9
2727,88.9
2728,88.9
2729,88.9
2730,88.9
2731,88.9
2732,88.9
2733,88.9
2734,88.9
2735,88.9
2736,88.9
2737,88.9
2738,88.9
2739,88.9
2740,88.9
2741,88.9
2742,88.9
2743,88.9
2744,88.9
2745,88.9
2746,88.9
2747,87
2748,87
2749,87
2750,87
2751,87
2752,87
2753,87
2754,87
2755,87
2756,87
2757,87
2758,87
2759,87
2760,87
2761,87
2762,87
2763,86.8
2764,86.8
2765,86.8
2766,86.8
2767,86.8
2768,86.8
2769,86.8
2770,86.8
2771,86.8
2772,86.8
2773,86.8
2774,86.8
2775,86.8
2776,86.8
2777,86.8
2778,86.8
2779,85.6
2780,85.6
2781,85.6
2782,85.6
2783,85.6
2784,85.6
2785,85.6
2786,85.6
2787,85.6
2788,85.6
2789,85.6
2790,85.6
2791,85.6
2792,85.6
2793,85.6
2794,85.6
2795,81.7
2796,81.7
2797,81.7
2798,81.7
2799,81.7
2800,81.7
2801,81.7
2802,81.7
2803,81.7
2804,81.7
2805,81.7
2806,81.7
2807,81.7
2808,81.7
2809,81.7
2810,81.7
2811,81.7
2812,75.6
2813,75.6
2814,75.6
2815,75.6
2816,75.6
2817,75.6
2818,75.6
2819,75.6
2820,75.6
2821,75.6
2822,75.6
2823,75.6
2824,75.6
2825,75.6
2826,75.6
2827,75.6
2828,61.8
2829,61.8
2830,61.8
2831,61.8
2832,61.8
2833,61.8
2834,61.8
2835,61.8
2836,61.8
2837,61.8
2838,61.8
2839,61.8
2840,61.8
2841,61.8
2842,61.8
2843,61.8
2844,60.4
2845,60.4
2846,60.4
2847,60.4
2848,60.4
2849,60.4
2850,60.4
2851,60.4
2852,60.4
2853,60.4
2854,60.4
2855,60.4
2856,60.4
2857,60.4
2858,60.4
2859,60.4
2860,51.1
2861,51.1
2862,51.1
2863,51.1
2864,51.1
2865,51.1
2866,51.1
2867,51.1
2868,51.1
2869,51.1
2870,51.1
2871,51.1
2872,51.1
2873,51.1
2874,51.1
2875,51.1
2876,49
2877,49
2878,49
2879,49
2880,49
2881,49
2882,49
2883,49
2884,49
2885,49
2886,49
2887,49
2888,49
2889,49
2890,49
2891,49
2892,47.2
2893,47.2
2894,47.2
2895,47.2
2896,47.2
2897,47.2
2898,47.2
2899,47.2
2900,47.2
2901,47.2
2902,47.2
2903,47.2
2904,47.2
2905,47.2
2906,47.2
2907,47.2
2908,46
2909,46
2910,46
2911,46
2912,46
2913,46
2914,46
2915,46
2916,46
2917,46
2918,46
2919,46
2920,46
2921,46
2922,46
2923,46
2924,44.6
2925,44.6
2926,44.6
2927,44.6
2928,44.6
2929,44.6
2930,44.6
2931,44.6
2932,44.6
2933,44.6
2934,44.6
2935,44.6
2936,44.6
2937,44.6
2938,44.6
2939,44.6
2940,256.9
2941,256.9
2942,256.9
2943,256.9
2944,256.9
2945,256.9
2946,256.9
2947,256.9
2948,256.9
2949,256.9
2950,256.9
2951,256.9
2952,256.9
2953,256.9
2954,256.9
2955,256.9
2956,256.9
2957,256.9
2958,256.9
2959,256.9
2960,256.9
2961,256.9
2962,256.9
2963,256.9
2964,256.9
2965,256.9
2966,256.9
2967,256.9
2968,256.9
2969,256.9
2970,256.9
2971,256.9
2972,256.9
2973,256.9
2974,256.9
2975,256.9
2976,256.9
2977,256.9
2978,256.9
2979,256.9
2980,256.9
2981,256.9
2982,256.9
2983,256.9
2984,256.9
2985,256.9
2986,251.1
2987,251.1
2988,251.1
2989,251.1
2990,251.1
2991,251.1
2992,251.1
2993,251.1
2994,251.1
2995,251.1
2996,251.1
2997,251.1
2998,251.1
2999,251.1
3000,251.1
3001,251.1
3002,251.1
3003,251.1
3004,251.1
3005,251.1
3006,251.1
3007,251.1
3008,251.1
3009,244.8
3010,244.8
3011,244.8
3012,244.8
3013,244.8
3014,244.8
3015,244.8
3016,244.8
3017,244.8
3018,244.8
3019,244.8
3020,244.8
3021,244.8
3022,244.8
3023,244.8
3024,244.8
3025,244.8
3026,244.8
3027,244.8
3028,244.8
3029,244.8
3030,244.8
3031,244.8
3032,236.5
3033,236.5
3034,236.5
3035,236.5
3036,236.5
3037,236.5
3038,236.5
3039,236.5
3040,236.5
3041,236.5
3042,236.5
3043,236.5
3044,236.5
3045,236.5
3046,236.5
3047,236.5
3048,236.5
3049,236.5
3050,236.5
3051,236.5
3052,236.5
3053,236.5
3054,236.5
3055,235.4
3056,235.4
3057,235.4
3058,235.4
3059,235.4
3060,235.4
3061,235.4
3062,235.4
3063,235.4
3064,235.4
3065,235.4
3066,235.4
3067,235.4
3068,235.4
3069,235.4
3070,235.4
3071,235.4
3072,235.4
3073,235.4
3074,235.4
3075,235.4
3076,235.4
3077,235.4
3078,233.2
3079,233.2
3080,233.2
3081,233.2
3082,233.2
3083,233.2
3084,233.2
3085,233.2
3086,233.2
3087,233.2
3088,233.2
3089,233.2
3090,233.2
3091,233.2
3092,233.2
3093,233.2
3094,233.2
3095,233.2
3096,233.2
3097,233.2
3098,233.2
3099,233.2
3100,233.2
3101,188
3102,188
3103,188
3104,188
3105,188
3106,188
3107,188
3108,188
3109,188
3110,188
3111,188
3112,188
3113,188
3114,188
3115,188
3116,188
3117,188
3118,188
3119,188
3120,188
3121,188
3122,188
3123,188
3124,171.5
3125,171.5
3126,171.5
3127,171.5
3128,171.5
3129,171.5
3130,171.5
3131,171.5
3132,171.5
3133,171.5
3134,171.5
3135,171.5
3136,171.5
3137,171.5
3138,171.5
3139,171.5
3140,171.5
3141,171.5
3142,171.5
3143,171.5
3144,171.5
3145,171.5
3146,171.5
3147,167.2
3148,167.2
3149,167.2
3150,167.2
3151,167.2
3152,167.2
3153,167.2
3154,167.2
3155,167.2
3156,167.2
3157,167.2
3158,167.2
3159,167.2
3160,167.2
3161,167.2
3162,167.2
3163,167.2
3164,167.2
3165,167.2
3166,167.2
3167,167.2
3168,167.2
3169,167.2
3170,151.9
3171,151.9
3172,151.9
3173,151.9
3174,151.9
3175,151.9
3176,151.9
3177,151.9
3178,151.9
3179,151.9
3180,151.9
3181,151.9
3182,151.9
3183,151.9
3184,151.9
3185,151.9
3186,151.9
3187,151.9
3188,151.9
3189,151.9
3190,151.9
3191,151.9
3192,151.9
3193,148.6
3194,148.6
3195,148.6
3196,148.6
3197,148.6
3198,148.6
3199,148.6
3200,148.6
3201,148.6
3202,148.6
3203,148.6
3204,148.6
3205,148.6
3206,148.6
3207,148.6
3208,148.6
3209,148.6
3210,148.6
3211,148.6
3212,148.6
3213,148.6
3214,148.6
3215,148.6
3216,146.2
3217,146.2
3218,146.2
3219,146.2
3220,146.2
3221,146.2
3222,146.2
3223,146.2
3224,146.2
3225,146.2
3226,146.2
3227,146.2
3228,146.2
3229,146.2
3230,146.2
3231,146.2
3232,146.2
3233,146.2
3234,146.2
3235,146.2
3236,146.2
3237,146.2
3238,146.2
3239,145.8
3240,145.8
3241,145.8
3242,145.8
3243,145.8
3244,145.8
3245,145.8
3246,145.8
3247,145.8
3248,145.8
3249,145.8
3250,145.8
3251,145.8
3252,145.8
3253,145.8
3254,145.8
3255,145.8
3256,145.8
3257,145.8
3258,145.8
3259,145.8
3260,145.8
3261,145.8
3262,143.8
3263,143.8
3264,143.8
3265,143.8
3266,143.8
3267,143.8
3268,143.8
3269,143.8
3270,143.8
3271,143.8
3272,143.8
3273,143.8
3274,143.8
3275,143.8
3276,143.8
3277,143.8
3278,143.8
3279,143.8
3280,143.8
3281,143.8
3282,143.8
3283,143.8
3284,143.8
3285,143.4
3286,143.4
3287,143.4
3288,143.4
3289,143.4
3290,143.4
3291,143.4
3292,143.4
3293,143.4
3294,143.4
3295,143.4
3296,143.4
3297,143.4
3298,143.4
3299,143.4
3300,143.4
3301,143.4
3302,143.4
3303,143.4
3304,143.4
3305,143.4
3306,143.4
3307,143.4
3308,139.8
3309,139.8
3310,139.8
3311,139.8
3312,139.8
3313,139.8
3314,139.8
3315,139.8
3316,139.8
3317,139.8
3318,139.8
3319,139.8
3320,139.8
3321,139.8
3322,139.8
3323,139.8
3324,139.8
3325,139.8
3326,139.8
3327,139.8
3328,139.8
3329,139.8
3330,139.8
3331,135.6
3332,135.6
3333,135.6
3334,135.6
3335,135.6
3336,135.6
3337,135.6
3338,135.6
3339,135.6
3340,135.6
3341,135.6
3342,135.6
3343,135.6
3344,135.6
3345,135.6
3346,135.6
3347,135.6
3348,135.6
3349,135.6
3350,135.6
3351,135.6
3352,135.6
3353,135.6
3354,135.2
3355,135.2
3356,135.2
3357,135.2
3358,135.2
3359,135.2
3360,135.2
3361,135.2
3362,135.2
3363,135.2
3364,135.2
3365,135.2
3366,135.2
3367,135.2
3368,135.2
3369,135.2
3370,135.2
3371,135.2
3372,135.2
3373,135.2
3374,135.2
3375,135.2
3376,135.2
3377,133.5
3378,133.5
3379,133.5
3380,133.5
3381,133.5
3382,133.5
3383,133.5
3384,133.5
3385,133.5
3386,133.5
3387,133.5
3388,133.5
3389,133.5
3390,133.5
3391,133.5
3392,133.5
3393,133.5
3394,133.5
3395,133.5
3396,133.5
3397,133.5
3398,133.5
3399,133.5
3400,132
3401,132
3402,132
3403,132
3404,132
3405,132
3406,132
3407,132
3408,132
3409,132
3410,132
3411,132
3412,132
3413,132
3414,132
3415,132
3416,132
3417,132
3418,132
3419,132
3420,132
3421,132
3422,132
3423,129.5
3424,129.5
3425,129.5
3426,129.5
3427,129.5
3428,129.5
3429,129.5
3430,129.5
3431,129.5
3432,129.5
3433,129.5
3434,129.5
3435,129.5
3436,129.5
3437,129.5
3438,129.5
3439,129.5
3440,129.5
3441,129.5
3442,129.5
3443,129.5
3444,129.5
3445,129.5
3446,129.4
3447,129.4
3448,129.4
3449,129.4
3450,129.4
3451,129.4
3452,129.4
3453,129.4
3454,129.4
3455,129.4
3456,129.4
3457,129.4
3458,129.4
3459,129.4
3460,129.4
3461,129.4
3462,129.4
3463,129.4
3464,129.4
3465,129.4
3466,129.4
3467,129.4
3468,129.4
3469,128.4
3470,128.4
3471,128.4
3472,128.4
3473,128.4
3474,128.4
3475,128.4
3476,128.4
3477,128.4
3478,128.4
3479,128.4
3480,128.4
3481,128.4
3482,128.4
3483,128.4
3484,128.4
3485,128.4
3486,128.4
3487,128.4
3488,128.4
3489,128.4
3490,128.4
3491,128.4
3492,127.3
3493,127.3
3494,127.3
3495,127.3
3496,127.3
3497,127.3
3498,127.3
3499,127.3
3500,127.3
3501,127.3
3502,127.3
3503,127.3
3504,127.3
3505,127.3
3506,127.3
3507,127.3
3508,127.3
3509,127.3
3510,127.3
3511,127.3
3512,127.3
3513,127.3
3514,127.3
3515,127
3516,127
3517,127
3518,127
3519,127
3520,127
3521,127
3522,127
3523,127
3524,127
3525,127
3526,127
3527,127
3528,127
3529,127
3530,127
3531,127
3532,127
3533,127
3534,127
3535,127
3536,127
3537,127
3538,126.9
3539,126.9
3540,126.9
3541,126.9
3542,126.9
3543,126.9
3544,126.9
3545,126.9
3546,126.9
3547,126.9
3548,126.9
3549,126.9
3550,126.9
3551,126.9
3552,126.9
3553,126.9
3554,126.9
3555,126.9
3556,126.9
3557,126.9
3558,126.9
3559,126.9
3560,126.9
3561,125.7
3562,125.7
3563,125.7
3564,125.7
3565,125.7
3566,125.7
3567,125.7
3568,125.7
3569,125.7
3570,125.7
3571,125.7
3572,125.7
3573,125.7
3574,125.7
3575,125.7
3576,125.7
3577,125.7
3578,125.7
3579,125.7
3580,125.7
3581,125.7
3582,125.7
3583,125.7
3584,125.4
3585,125.4
3586,125.4
3587,125.4
3588,125.4
3589,125.4
3590,125.4
3591,125.4
3592,125.4
3593,125.4
3594,125.4
3595,125.4
3596,125.4
3597,125.4
3598,125.4
3599,125.4
3600,125.4
3601,125.4
3602,125.4
3603,125.4
3604,125.4
3605,125.4
3606,125.4
3607,125.3
3608,125.3
3609,125.3
3610,125.3
3611,125.3
3612,125.3
3613,125.3
3614,125.3
3615,125.3
3616,125.3
3617,125.3
3618,125.3
3619,125.3
3620,125.3
3621,125.3
3622,125.3
3623,125.3
3624,125.3
3625,125.3
3626,125.3
3627,125.3
3628,125.3
3629,125.3
3630,123.6
3631,123.6
3632,123.6
3633,123.6
3634,123.6
3635,123.6
3636,123.6
3637,123.6
3638,123.6
3639,123.6
3640,123.6
3641,123.6
3642,123.6
3643,123.6
3644,123.6
3645,123.6
3646,123.6
3647,123.6
3648,123.6
3649,123.6
3650,123.6
3651,123.6
3652,123.6
3653,123.5
3654,123.5
3655,123.5
3656,123.5
3657,123.5
3658,123.5
3659,123.5
3660,123.5
3661,123.5
3662,123.5
3663,123.5
3664,123.5
3665,123.5
3666,123.5
3667,123.5
3668,123.5
3669,123.5
3670,123.5
3671,123.5
3672,123.5
3673,123.5
3674,123.5
3675,123.5
3676,121
3677,121
3678,121
3679,121
3680,121
3681,121
3682,121
3683,121
3684,121
3685,121
3686,121
3687,121
3688,121
3689,121
3690,121
3691,121
3692,121
3693,121
3694,121
3695,121
3696,121
3697,121
3698,121
3699,120.4
3700,120.4
3701,120.4
3702,120.4
3703,120.4
3704,120.4
3705,120.4
3706,120.4
3707,120.4
3708,120.4
3709,120.4
3710,120.4
3711,120.4
3712,120.4
3713,120.4
3714,120.4
3715,120.4
3716,120.4
3717,120.4
3718,120.4
3719,120.4
3720,120.4
3721,120.4
3722,119.5
3723,119.5
3724,119.5
3725,119.5
3726,119.5
3727,119.5
3728,119.5
3729,119.5
3730,119.5
3731,119.5
3732,119.5
3733,119.5
3734,119.5
3735,119.5
3736,119.5
3737,119.5
3738,119.5
3739,119.5
3740,119.5
3741,119.5
3742,119.5
3743,119.5
3744,119.5
3745,118.1
3746,118.1
3747,118.1
3748,118.1
3749,118.1
3750,118.1
3751,118.1
3752,118.1
3753,118.1
3754,118.1
3755,118.1
3756,118.1
3757,118.1
3758,118.1
3759,118.1
3760,118.1
3761,118.1
3762,118.1
3763,118.1
3764,118.1
3765,118.1
3766,118.1
3767,118.1
3768,117.9
3769,117.9
3770,117.9
3771,117.9
3772,117.9
3773,117.9
3774,117.9
3775,117.9
3776,117.9
3777,117.9
3778,117.9
3779,117.9
3780,117.9
3781,117.9
3782,117.9
3783,117.9
3784,117.9
3785,117.9
3786,117.9
3787,117.9
3788,117.9
3789,117.9
3790,117.9
3791,116.1
3792,116.1
3793,116.1
3794,116.1
3795,116.1
3796,116.1
3797,116.1
3798,116.1
3799,116.1
3800,116.1
3801,116.1
3802,116.1
3803,116.1
3804,116.1
3805,116.1
3806,116.1
3807,116.1
3808,116.1
3809,116.1
3810,116.1
3811,116.1
3812,116.1
3813,116.1
3814,115.8
3815,115.8
3816,115.8
3817,115.8
3818,115.8
3819,115.8
3820,115.8
3821,115.8
3822,115.8
3823,115.8
3824,115.8
3825,115.8
3826,115.8
3827,115.8
3828,115.8
3829,115.8
3830,115.8
3831,115.8
3832,115.8
3833,115.8
3834,115.8
3835,115.8
3836,115.8
3837,115.4
3838,115.4
3839,115.4
3840,115.4
3841,115.4
3842,115.4
3843,115.4
3844,115.4
3845,115.4
3846,115.4
3847,115.4
3848,115.4
3849,115.4
3850,115.4
3851,115.4
3852,115.4
3853,115.4
3854,115.4
3855,115.4
3856,115.4
3857,115.4
3858,115.4
3859,115.4
3860,111.2
3861,111.2
3862,111.2
3863,111.2
3864,111.2
3865,111.2
3866,111.2
3867,111.2
3868,111.2
3869,111.2
3870,111.2
3871,111.2
3872,111.2
3873,111.2
3874,111.2
3875,111.2
3876,111.2
3877,111.2
3878,111.2
3879,111.2
3880,111.2
3881,111.2
3882,111.2
3883,110.9
3884,110.9
3885,110.9
3886,110.9
3887,110.9
3888,110.9
3889,110.9
3890,110.9
3891,110.9
3892,110.9
3893,110.9
3894,110.9
3895,110.9
3896,110.9
3897,110.9
3898,110.9
3899,110.9
3900,110.9
3901,110.9
3902,110.9
3903,110.9
3904,110.9
3905,110.9
3906,110.6
3907,110.6
3908,110.6
3909,110.6
3910,110.6
3911,110.6
3912,110.6
3913,110.6
3914,110.6
3915,110.6
3916,110.6
3917,110.6
3918,110.6
3919,110.6
3920,110.6
3921,110.6
3922,110.6
3923,110.6
3924,110.6
3925,110.6
3926,110.6
3927,110.6
3928,110.6
3929,109.3
3930,109.3
3931,109.3
3932,109.3
3933,109.3
3934,109.3
3935,109.3
3936,109.3
3937,109.3
3938,109.3
3939,109.3
3940,109.3
3941,109.3
3942,109.3
3943,109.3
3944,109.3
3945,109.3
3946,109.3
3947,109.3
3948,109.3
3949,109.3
3950,109.3
3951,109.3
3952,107.1
3953,107.1
3954,107.1
3955,107.1
3956,107.1
3957,107.1
3958,107.1
3959,107.1
3960,107.1
3961,107.1
3962,107.1
3963,107.1
3964,107.1
3965,107.1
3966,107.1
3967,107.1
3968,107.1
3969,107.1
3970,107.1
3971,107.1
3972,107.1
3973,107.1
3974,107.1
3975,105.7
3976,105.7
3977,105.7
3978,105.7
3979,105.7
3980,105.7
3981,105.7
3982,105.7
3983,105.7
3984,105.7
3985,105.7
3986,105.7
3987,105.7
3988,105.7
3989,105.7
3990,105.7
3991,105.7
3992,105.7
3993,105.7
3994,105.7
3995,105.7
3996,105.7
3997,105.7
3998,101.4
3999,101.4
4000,101.4
4001,101.4
4002,101.4
4003,101.4
4004,101.4
4005,101.4
4006,101.4
4007,101.4
4008,101.4
4009,101.4
4010,101.4
4011,101.4
4012,101.4
4013,101.4
4014,101.4
4015,101.4
4016,101.4
4017,101.4
4018,101.4
4019,101.4
4020,101.4
4021,92.3
4022,92.3
4023,92.3
4024,92.3
4025,92.3
4026,92.3
4027,92.3
4028,92.3
4029,92.3
4030,92.3
4031,92.3
4032,92.3
4033,92.3
4034,92.3
4035,92.3
4036,92.3
4037,92.3
4038,92.3
4039,92.3
4040,92.3
4041,92.3
4042,92.3
4043,92.3
4044,87.5
4045,87.5
4046,87.5
4047,87.5
4048,87.5
4049,87.5
4050,87.5
4051,87.5
4052,87.5
4053,87.5
4054,87.5
4055,87.5
4056,87.5
4057,87.5
4058,87.5
4059,87.5
4060,87.5
4061,87.5
4062,87.5
4063,87.5
4064,87.5
4065,87.5
4066,87.5
4067,84.4
4068,84.4
4069,84.4
4070,84.4
4071,84.4
4072,84.4
4073,84.4
4074,84.4
4075,84.4
4076,84.4
4077,84.4
4078,84.4
4079,84.4
4080,84.4
4081,84.4
4082,84.4
4083,84.4
4084,84.4
4085,84.4
4086,84.4
4087,84.4
4088,84.4
4089,84.4
4090,81.7
4091,81.7
4092,81.7
4093,81.7
4094,81.7
4095,81.7
4096,81.7
4097,81.7
4098,81.7
4099,81.7
4100,81.7
4101,81.7
4102,81.7
4103,81.7
4104,81.7
4105,81.7
4106,81.7
4107,81.7
4108,81.7
4109,81.7
4110,81.7
4111,81.7
4112,81.7
4113,75.6
4114,75.6
4115,75.6
4116,75.6
4117,75.6
4118,75.6
4119,75.6
4120,75.6
4121,75.6
4122,75.6
4123,75.6
4124,75.6
4125,75.6
4126,75.6
4127,75.6
4128,75.6
4129,75.6
4130,75.6
4131,75.6
4132,75.6
4133,75.6
4134,75.6
4135,75.6
4136,61.8
4137,61.8
4138,61.8
4139,61.8
4140,61.8
4141,61.8
4142,61.8
4143,61.8
4144,61.8
4145,61.8
4146,61.8
4147,61.8
4148,61.8
4149,61.8
4150,61.8
4151,61.8
4152,61.8
4153,61.8
4154,61.8
4155,61.8
4156,61.8
4157,61.8
4158,61.8
4159,60.4
4160,60.4
4161,60.4
4162,60.4
4163,60.4
4164,60.4
4165,60.4
4166,60.4
4167,60.4
4168,60.4
4169,60.4
4170,60.4
4171,60.4
4172,60.4
4173,60.4
4174,60.4
4175,60.4
4176,60.4
4177,60.4
4178,60.4
4179,60.4
4180,60.4
4181,60.4
4182,51.1
4183,51.1
4184,51.1
4185,51.1
4186,51.1
4187,51.1
4188,51.1
4189,51.1
4190,51.1
4191,51.1
4192,51.1
4193,51.1
4194,51.1
4195,51.1
4196,51.1
4197,51.1
4198,51.1
4199,51.1
4200,51.1
4201,51.1
4202,51.1
4203,51.1
4204,51.1
4205,50.6
4206,50.6
4207,50.6
4208,50.6
4209,50.6
4210,50.6
4211,50.6
4212,50.6
4213,50.6
4214,50.6
4215,50.6
4216,50.6
4217,50.6
4218,50.6
4219,50.6
4220,50.6
4221,50.6
4222,50.6
4223,50.6
4224,50.6
4225,50.6
4226,50.6
4227,55
4228,55
4229,55
4230,55
4231,55
4232,55
4233,55
4234,55
4235,55
4236,55
4237,55
4238,55
4239,55
4240,55
4241,55
4242,55
4243,55
4244,55
4245,55
4246,55
4247,55
4248,55
4249,55
4250,55
4251,55
4252,55
4253,55
4254,55
4255,55
4256,55
4257,55
4258,55
4259,55
4260,55
4261,55
4262,55
4263,55
4264,55
4265,55
4266,55
4267,90.7
4268,90.7
4269,90.7
4270,90.7
4271,90.7
4272,90.7
4273,90.7
4274,90.7
4275,90.7
4276,90.7
4277,90.7
4278,90.7
4279,90.7
4280,90.7
4281,90.7
4282,90.7
4283,90.7
4284,90.7
4285,90.7
4286,90.7
4287,90.7
4288,90.7
4289,90.7
4290,90.7
4291,90.7
4292,90.7
4293,90.7
4294,90.7
4295,90.7
4296,90.7
4297,90.7
4298,90.7
4299,82.5
4300,82.5
4301,82.5
4302,82.5
4303,82.5
4304,82.5
4305,82.5
4306,82.5
4307,82.5
4308,82.5
4309,82.5
4310,82.5
4311,82.5
4312,82.5
4313,82.5
4314,82.5
4315,82.5
4316,82.5
4317,82.5
4318,82.5
4319,82.5
4320,82.5
4321,82.5
4322,82.5
4323,82.5
4324,82.5
4325,82.5
4326,82.5
4327,82.5
4328,82.5
4329,82.5
4330,82.5
4331,29.7
4332,29.7
4333,29.7
4334,29.7
4335,29.7
4336,29.7
4337,29.7
4338,29.7
4339,29.7
4340,29.7
4341,29.7
4342,29.7
4343,29.7
4344,29.7
4345,29.7
4346,29.7
4347,29.7
4348,29.7
4349,29.7
4350,29.7
4351,29.7
4352,29.7
4353,29.7
4354,29.7
4355,29.7
4356,29.7
4357,29.7
4358,29.7
4359,29.7
4360,29.7
4361,29.7
4362,29.7
4363,29.7
4364,29.7
4365,29.7
4366,29.7
4367,29.7
4368,29.7
4369,29.7
4370,29.7
4371,94.4
4372,94.4
4373,94.4
4374,94.4
4375,94.4
4376,94.4
